company_id;person_id;position;telephone;email;lpr;life_position;attitude;values1;img;full_name;is_select;Gender
00824;848;Генеральный директор;+7(495)387-15-117;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/portrait-of-smiling-young-woman-pointed-on-screen-of-laptop-pc-computer-isolated-on-red-wall_231208-10162.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Овчинникова Александра Александровна;0;ж
00825;849;Финансовый директор;+7(495)387-15-118;rand.em@rand.ru;да;Да;Настороженное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/beauty-close-up-of-happy-woman-with-short-hair-touching-clean-fresh-facial-skin-and-smiling-showing-perfect-teeth-and-face-standing-against-white-wall_176420-34423.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Митрофанова Валерия Михайловна;1;ж
00826;850;Маркетинговый директор;+7(495)387-15-119;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/pretty-lady-standing-in-fight-pose-in-sweater-beanie-and-looking-confident-front-view_176474-103380.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Соловьева Сафия Андреевна;0;ж
00827;851;Главный бухгалтер;+7(495)387-15-120;rand.em@rand.ru;нет;Нет;Негативное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/bare-chested-woman-in-a-studio-shoot_53876-132797.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Волкова Виктория Ивановна;0;ж
00828;852;Коммерческий директор;+7(495)387-15-121;rand.em@rand.ru;да;Нет;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/young-woman-leaning-chin-on-hand_176474-94235.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Голубева Алиса Александровна;0;ж
00829;853;Владелец;+7(495)387-15-122;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/young-lady-with-hands-on-eye-in-blouse-denim-jacket-and-looking-cute-front-view_176474-109208.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Филимонова Нина Ивановна;0;ж
00830;854;Генеральный директор;+7(495)387-15-123;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/portrait-of-beautiful-woman-dressed-in-white-pajamas_158538-16873.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Полякова Елизавета Михайловна;0;ж
00831;855;Финансовый директор;+7(495)387-15-124;rand.em@rand.ru;да;Да;Настороженное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/serious-dark-skinned-female-teenager-with-curly-bushy-hair-looks-confidently-has-natural-beauty-calm-expression-dressed-in-knitted-sweater_273609-46769.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Соколова Анастасия Ивановна;1;ж
00832;856;Маркетинговый директор;+7(495)387-15-125;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/cute-young-girl-with-dark-wavy-hairstyle-and-bright-makeup-silk-dress-black-jacket-holding-sunglasses-in-hands-and-looking-away-against-beige-building-wall_197531-24462.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Трофимова София Григорьевна;0;ж
00833;857;Главный бухгалтер;+7(495)387-15-126;rand.em@rand.ru;нет;Нет;Негативное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/portrait-of-young-pretty-woman-withshort-hair-looking-aside_132075-9446.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Щеглова Софья Александровна;0;ж
00834;858;Коммерческий директор;+7(495)387-15-127;rand.em@rand.ru;да;Нет;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/image-of-long-haired-young-girl-standing-and-doing-some-signs_144627-71964.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Владимирова Елизавета Павловна;0;ж
00835;859;Владелец;+7(495)387-15-128;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/closeup-portrait-of-beautiful-smiling-brunette-model-trendy-female-posing-in-the-street_158538-17023.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Постникова Елизавета Константиновна;0;ж
00836;860;Генеральный директор;+7(495)387-15-129;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/portrait-of-entertained-carefree-beautiful-young-woman-with-freckles-and-blue-eyes-leaning-head-on-finger-pressed-to-cheek-smiling-and-laughing-taking-part-in-conversation-friendly-and-joyful_176420-35772.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Митрофанова Мария Кирилловна;0;ж
00837;861;Финансовый директор;+7(495)387-15-130;rand.em@rand.ru;да;Да;Настороженное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/young-blonde-woman-in-a-white-cardigan_176474-102243.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Никонова София Сергеевна;1;ж
00838;862;Маркетинговый директор;+7(495)387-15-131;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/young-woman-hugging-herself-in-blouse-cardigan-and-looking-happy-front-view_176474-110272.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Герасимова Мелисса Александровна;0;ж
00839;863;Главный бухгалтер;+7(495)387-15-132;rand.em@rand.ru;нет;Нет;Негативное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/close-up-portrait-of-a-young-beautiful-caucasian-woman-female-fitness-instructor-in-sportswear_386167-8306.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Юдина Кристина Александровна;0;ж
00840;864;Коммерческий директор;+7(495)387-15-133;rand.em@rand.ru;да;Нет;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/portrait-of-attractive-young-woman-female-cyclist-wearing-biking-helmet-smiling-at-camera-while_386167-8562.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Лукьянова Софья Степановна;0;ж
00841;865;Владелец;+7(495)387-15-134;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/young-blonde-woman-in-a-white-cardigan_176474-102249.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Смирнова Елизавета Александровна;0;ж
00842;866;Генеральный директор;+7(495)387-15-135;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/young-woman-in-striped-shirt-jeans-pressing-hands-on-ears-and-looking-cheery-front-view_176474-112724.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Козлова Ульяна Александровна;0;ж
00843;867;Финансовый директор;+7(495)387-15-136;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/portrait-of-young-lady-showing-victory-gesture-and-looking-happy-front-view_176474-108468.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Малышева Юлия Сергеевна;1;ж
00844;868;Маркетинговый директор;+7(495)387-15-137;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/education-business-and-women-concept-portrait-of-young-attractive-elegant-female-tutor-young-teacher-or-student-carry-studying-books-and-laptop-standing-in-hall-smiling-camera_197531-22173.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Тарасова Екатерина Кирилловна;0;ж
00845;869;Главный бухгалтер;+7(495)387-15-138;rand.em@rand.ru;нет;Нет;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/portrait-of-shocked-amazed-girl-with-ginger-pony-tail-and-freckles-wearing-striped-colorful-swimsuit_295783-13787.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Старостина Мария Кирилловна;0;ж
00846;870;Коммерческий директор;+7(495)387-15-139;rand.em@rand.ru;да;Нет;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/studio-portrait-of-beautiful-blondy-woman-with-perfect-cared-and-long-hair-after-beauty-salon-girl-in-black-wear-smiling-at-camera-posing-against-gray-background-beauty-and-health_132075-10122.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Шувалова Полина Романовна;0;ж
00847;871;Владелец;+7(495)387-15-140;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/beautiful-woman-face-with-hand-closeup-studio-on-white_386167-8174.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Афанасьева Виктория Тимуровна;0;ж
00848;872;Генеральный директор;+7(495)387-15-141;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/closeup-portrait-of-beautiful-smiling-brunette-model-trendy-female-posing-in-the-street_158538-17203.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Васильева Полина Максимовна;0;ж
00849;873;Финансовый директор;+7(495)387-15-142;rand.em@rand.ru;да;Да;Настороженное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/and-successful-hispanic-woman-smiling-working-in-cafe_197531-22832.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Ефимова Амелия Эмильевна;1;ж
00850;874;Маркетинговый директор;+7(495)387-15-143;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/portrait-of-a-young-beautiful-female-with-perfect-skin-and-bare-shoulders_181624-41977.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Родионова София Олеговна;0;ж
00851;875;Главный бухгалтер;+7(495)387-15-144;rand.em@rand.ru;нет;Нет;Негативное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/close-up-portrait-of-curly-haired-young-woman-isolated_273609-48291.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Соколова Таисия Андреевна;0;ж
00852;876;Коммерческий директор;+7(495)387-15-145;rand.em@rand.ru;да;Нет;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/young-lady-in-cardigan-posing-while-looking-up-and-looking-happy_176474-109492.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Жукова Антонина Тимофеевна;0;ж
00853;877;Владелец;+7(495)387-15-146;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/portrait-of-attractive-red-hair-girl-with-red-doted-hairband-wearing-white-shirt-and-holding-her-smoothie-expressing-shock_295783-14936.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Волкова Алиса Матвеевна;0;ж
00854;878;Генеральный директор;+7(495)387-15-147;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/woman-with-natural-makeup-wearing-white-t-shirt-and-yellow-shirt-and-red-bandana-emotion-looking-aside-amazed-smiling-on-pink-wall_295783-14587.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Семенова Мария Тимофеевна;0;ж
00855;879;Финансовый директор;+7(495)387-15-148;rand.em@rand.ru;да;Да;Настороженное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/woman-emotion-happy-glad-smiling-and-looking-aside-nice-face-with-natural-makeup-and-earrings-wearing-stylish-trendy-red-dress-and-yellow-bandana-wall_295783-14623.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Григорьева Кристина Михайловна;1;ж
00856;880;Маркетинговый директор;+7(495)387-15-149;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/young-woman-with-hands-in-front-of-her-in-striped-shirt-jeans-and-looking-happy-front-view_176474-112629.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Баранова Василиса Марковна;0;ж
00857;881;Главный бухгалтер;+7(495)387-15-150;rand.em@rand.ru;нет;Нет;Негативное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/positive-lady-pretty-woman-with-dark-long-hair-wearing-blue-jumper_295783-13883.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Родина Мария Михайловна;0;ж
00858;882;Коммерческий директор;+7(495)387-15-151;rand.em@rand.ru;да;Нет;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/portrait-of-attractive-adult-girl-with-long-dark-curly-hair-wearing-earrings-and-pastel-pink-shirt-has-make-up-broadly-smiling_295783-14161.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Аксенова София Ильинична;0;ж
00859;883;Владелец;+7(495)387-15-152;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/attractive-woman-in-dark-dress-looks-at-front-on-pink-wall_197531-23819.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Яковлева Варвара Максимовна;0;ж
00860;884;Генеральный директор;+7(495)387-15-153;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/joyful-brunette-woman-in-pink-hoodie-and-trendy-sunglasses-smiles-sincerely-and-takes-selfie-in-good-mood-outside_197531-24195.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Михайлова Варвара Матвеевна;0;ж
00861;885;Финансовый директор;+7(495)387-15-154;rand.em@rand.ru;да;Да;Настороженное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/front-view-of-female-courier-holding-bank-card-on-white-wall_140725-132691.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Еремеева Виктория Савельевна;1;ж
00862;886;Маркетинговый директор;+7(495)387-15-155;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/sensual-fair-haired-girl-with-cute-hairstyle-posing-in-sleepwear-indoor-portrait-of-cheerful-young-woman-in-red-pajams-smiling_197531-21733.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Соколова Мария Марковна;0;ж
00863;887;Главный бухгалтер;+7(495)387-15-156;rand.em@rand.ru;нет;Нет;Негативное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/young-lady-in-blouse-pointing-at-camera-and-looking-happy-front-view_176474-90575.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Медведева София Ярославовна;0;ж
00864;888;Коммерческий директор;+7(495)387-15-157;rand.em@rand.ru;да;Нет;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/smiling-woman-with-healthy-skinand-hair-skin-care-concept_263368-1047.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Степанова Вероника Ильинична;0;ж
00865;889;Владелец;+7(495)387-15-158;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/young-woman-in-casual-peach-and-orange-eyeglasses-sweater-isolated-on-green-olive-wall-excited-keeping-mouth-open-spreading-hands_343596-5229.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Волкова Софья Мироновна;0;ж
00866;890;Генеральный директор;+7(495)387-15-159;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/young-lady-looking-at-front-in-green-jacket-and-looking-confident_176474-109461.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Носова Виктория Александровна;0;ж
00867;891;Финансовый директор;+7(495)387-15-160;rand.em@rand.ru;да;Да;Настороженное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/waist-up-portait-feminine-cute-and-happy-smiling-woman-touching-pure-clean-skin-and-grinning-delighted-as-got-rid-of-blemishes-and-acne-feeling-relived-and-beautiful-standing-white-background_176420-37007.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Головина Алёна Андреевна;1;ж
00868;892;Маркетинговый директор;+7(495)387-15-161;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/portrait-of-young-lady-showing-winner-gesture-in-green-jacket-and-looking-happy-front-view_176474-109445.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Антипова Василиса Владиславовна;0;ж
00869;893;Главный бухгалтер;+7(495)387-15-162;rand.em@rand.ru;нет;Нет;Негативное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/close-up-portrait-of-wonderful-girl-with-short-haircut-relaxing-during-indoor-photoshoot-enthusiastic-young-woman-with-dark-curly-hair-smiling-on-white-wall_197531-21998.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Ковалева Анна Александровна;0;ж
00870;894;Коммерческий директор;+7(495)387-15-163;rand.em@rand.ru;да;Нет;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/young-female-posing-while-standing-in-crop-top-checkered-shirt-and-looking-confident-front-view_176474-104960.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Алексеева Дарья Максимовна;0;ж
00871;895;Владелец;+7(495)387-15-164;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/portrait-of-caucasian-girl-with-short-hairstyle-and-naked-body-touching-hair-with-closed-eyes-and-dreamy-look-showering-or-applying-skincare-products-white-wall_176420-34049.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Логинова Анастасия Дмитриевна;0;ж
00872;896;Генеральный директор;+7(495)387-15-165;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/wonderful-lady-in-sweater-jeans-pointing-down-while-smiling-and-looking-cheerful-front-view_176474-109458.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Григорьева Алиса Данииловна;0;ж
00873;897;Финансовый директор;+7(495)387-15-166;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/sad-adult-pretty-woman-suffering-from-a-temporal-pain_259150-53513.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Смирнова Стефания Ярославовна;1;ж
00874;898;Маркетинговый директор;+7(495)387-15-167;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/young-woman-in-checkered-shirt-blowing-air-kiss-and-looking-attractive-front-view_176474-103493.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Богданова Диана Ивановна;0;ж
00875;899;Главный бухгалтер;+7(495)387-15-168;rand.em@rand.ru;нет;Нет;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/cheerful-young-girl-wearing-casual-clothing-standing-isolated-over-yellow-wall-arms-folded_171337-110547.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Корнеева Анна Максимовна;0;ж
00876;900;Коммерческий директор;+7(495)387-15-169;rand.em@rand.ru;да;Нет;Положительное;польза для компании, самосовершенстование;https://img.freepik.com/free-photo/portrait-of-active-cheerful-pink-haired-woman-in-fuchsia-oversized-hoodie-shows-tongue-and-makes-funny-face-on-isolated-wall_197531-24162.jpg?size=626&ext=jpg&ga=GA1.1.150361976.1640012611;Зуева Дарья Степановна;0;ж
00877;901;Владелец;+7(495)501-82-39;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://st.depositphotos.com/1008939/1806/i/600/depositphotos_18062163-stock-photo-handsome-man.jpg;Семёнов Николай Игоревич;0;м
00878;902;Генеральный директор;+7(495)780-48-59;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/lico-na-avu-060.jpg;Анисимов Иосиф Артемович;0;м
00879;903;Финансовый директор;+7(495)561-84-47;rand.em@rand.ru;да;Да;Настороженное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/sfztn_girl_avatar_36.jpg;Мичуева Раиса Фомевна;1;ж
00880;904;Маркетинговый директор;+7(495)646-22-35;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://st.depositphotos.com/1007995/1274/i/600/depositphotos_12746726-stock-photo-fashion-man-wearing-sunglasses-thinking.jpg;Анисимов Кирилл Антонович;0;м
00881;905;Главный бухгалтер;+7(495)476-61-63;rand.em@rand.ru;нет;Нет;Негативное;польза для компании, самосовершенстование;https://st.depositphotos.com/1987395/1947/i/600/depositphotos_19473595-stock-photo-young-casual-business-man.jpg;Фролов Степан Тихонович;0;м
00882;906;Коммерческий директор;+7(495)543-39-36;rand.em@rand.ru;да;Нет;Положительное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/7_6.jpg;Булгакова Анфиса Савельевна;0;ж
00883;907;Владелец;+7(495)983-33-10;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/lico-na-avu-007.jpg;Большаков Вячеслав Ильяович;0;м
00884;908;Генеральный директор;+7(495)562-80-77;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://st2.depositphotos.com/1004239/6238/i/600/depositphotos_62383165-stock-photo-handsome-young-man-portrait.jpg;Дорофеев Пантелеймон Анатольевич;0;м
00885;909;Финансовый директор;+7(495)530-69-44;rand.em@rand.ru;да;Да;Настороженное;польза для компании, самосовершенстование;https://static3.depositphotos.com/1004239/185/i/600/depositphotos_1855888-stock-photo-young-woman-in-park.jpg;Нагибина Нина Адамовна;1;ж
00886;910;Маркетинговый директор;+7(495)888-81-53;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/lico-na-avu-051.jpg;Владимиров Гордей Тарасович;0;м
00887;911;Главный бухгалтер;+7(495)373-69-46;rand.em@rand.ru;нет;Нет;Негативное;польза для компании, самосовершенстование;https://static8.depositphotos.com/1049680/1017/i/600/depositphotos_10177471-stock-photo-young-man-smiling.jpg;Муравьёв Соломон Данилович;0;м
00888;912;Коммерческий директор;+7(495)083-16-15;rand.em@rand.ru;да;Нет;Положительное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/avatar-vampira-040.jpg;Аксёнов Семен Тихонович;0;м
00889;913;Владелец;+7(495)568-50-30;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/sfztn_girl_avatar_282.jpg;Ямалтдинова Ольга Данильевна;0;ж
00890;914;Генеральный директор;+7(495)187-23-12;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://st2.depositphotos.com/1001094/7077/i/600/depositphotos_70778333-stock-photo-elegant-young-handsome-man-in.jpg;Степанов Аристарх Иосифович;0;м
00891;915;Финансовый директор;+7(495)964-80-03;rand.em@rand.ru;да;Да;Настороженное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/lico-na-avu-083.jpg;Козлов Влас Миронович;1;м
00892;916;Маркетинговый директор;+7(495)972-58-87;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://st2.depositphotos.com/1006611/8661/i/600/depositphotos_86618642-stock-photo-young-woman.jpg;Баженова Вероника Платоновна;0;ж
00893;917;Главный бухгалтер;+7(495)568-69-85;rand.em@rand.ru;нет;Нет;Негативное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/ava-81.jpg;Ефимов Гарри Романович;0;м
00894;918;Коммерческий директор;+7(495)623-04-67;rand.em@rand.ru;да;Нет;Положительное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/lico-na-avu-006.jpg;Игнатьев Юлий Лаврентьевич;0;м
00895;919;Владелец;+7(495)321-43-45;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/lico-na-avu-032.jpg;Богданов Ираклий Юлианович;0;м
00896;920;Генеральный директор;+7(495)288-07-64;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/5_15.jpg;Большакова Валерия Ипполитовна;0;ж
00897;921;Финансовый директор;+7(495)229-21-53;rand.em@rand.ru;да;Да;Настороженное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/lico-na-avu-041.jpg;Щербаков Станислав Рудольфович;1;м
00898;922;Маркетинговый директор;+7(495)779-24-65;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://st2.depositphotos.com/1037987/10281/i/600/depositphotos_102811420-stock-photo-young-hispanic-woman.jpg;Беломестный Эвелина Родионовна;0;ж
00899;923;Главный бухгалтер;+7(495)961-21-74;rand.em@rand.ru;нет;Нет;Негативное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/lico-na-avu-086.jpg;Матвеев Тарас Фролович;0;м
00900;924;Коммерческий директор;+7(495)634-49-97;rand.em@rand.ru;да;Нет;Положительное;польза для компании, самосовершенстование;https://st2.depositphotos.com/1001094/8838/i/600/depositphotos_88381730-stock-photo-man-in-stylish-dark-blue.jpg;Волков Артур Оскарович;0;м
00901;925;Владелец;+7(495)274-32-72;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/1_26.jpg;Сорокина Малика Гордеевна;0;ж
00902;926;Генеральный директор;+7(495)512-98-76;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://static9.depositphotos.com/1518767/1085/i/600/depositphotos_10850793-stock-photo-beautiful-woman-sitting-in-the.jpg;Янькова Евангелина Макаровна;0;ж
00903;927;Финансовый директор;+7(495)489-66-40;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://st2.depositphotos.com/1001094/7076/i/600/depositphotos_70761927-stock-photo-elegant-young-handsome-man-in.jpg;Вишняков Савелий Егорович;1;м
00904;928;Маркетинговый директор;+7(495)858-84-50;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/lico-na-avu-068.jpg;Лобанов Егор Максович;0;м
00905;929;Главный бухгалтер;+7(495)359-53-25;rand.em@rand.ru;нет;Нет;Положительное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/6_8.jpg;Красоткина Амина Арсеновна;0;ж
00906;930;Коммерческий директор;+7(495)387-15-49;rand.em@rand.ru;да;Нет;Положительное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/8_3.jpg;Яфракова Лина Арсентьевна;0;ж
00907;931;Владелец;+7(495)501-82-39;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://static7.depositphotos.com/1015060/763/i/600/depositphotos_7639424-stock-photo-portrait-smile-man.jpg;Козлов Лука Макарович;0;м
00908;932;Генеральный директор;+7(495)780-48-59;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/lico-na-avu-064.jpg;Ситников Владлен Богданович;0;м
00909;933;Финансовый директор;+7(495)561-84-47;rand.em@rand.ru;да;Да;Настороженное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/ava-79.jpg;Костин Трофим Олегович;1;м
00910;934;Маркетинговый директор;+7(495)646-22-35;rand.em@rand.ru;да;Да;Положительное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/lico-na-avu-078.jpg;Фомичёв Мечислав Аркадьевич;0;м
00911;935;Главный бухгалтер;+7(495)476-61-63;rand.em@rand.ru;нет;Нет;Негативное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/lico-na-avu-058.jpg;Кудрявцев Михаил Львович;0;м
00912;936;Коммерческий директор;+7(495)543-39-36;rand.em@rand.ru;да;Нет;Положительное;польза для компании, самосовершенстование;https://meragor.com/files/styles//220_220_bottom_wm/lico-na-avu-033.jpg;Гаврилов Герман Львович;0;м
